gene,Reg-Arrest1 rep1,Reg-Arrest1 rep2,Reg-Arrest1 rep3,Reg-Arrest2+SHX 400min,Reg-Arrest2+SHX 511min,Reg-Arrest2+SHX 621min,Dis-Arrest1 rep1,Dis-Arrest1 rep2,Dis-Arrest1 rep3,Dis-Arrest2 rep1t6,Dis-Arrest2 rep1t7,Dis-Arrest2 rep1t8
gudP,1.72408,1.72743,1.49402,1.50578,1.78868,1.78718,1.68717,1.58571,1.73259,1.52583,1.55024,1.49829
gudX,2.03723,1.9008,1.83839,1.66033,1.67435,1.73263,1.86814,1.65313,1.61032,1.66355,1.63144,1.47357
gutM,1.39775,1.37874,1.20669,1.70165,1.56315,1.62301,1.34601,1.55551,1.20175,1.58625,1.70553,1.8548
gutQ,2.17299,2.28819,2.27804,2.31097,2.31664,2.21724,2.22482,2.06985,2.17165,2.08806,1.99939,2.10202
gyrA,3.33365,3.4296,3.36087,2.9006,2.97373,2.94902,3.31071,3.04323,3.13027,2.99716,2.91613,2.89693
gyrB,3.39303,3.4385,3.412,3.01095,2.47512,2.67747,2.673,2.53476,2.53865,2.52876,2.64953,2.70822
hcaB,1.78514,1.77767,0,1.63351,1.78022,1.52557,2.11641,1.87361,2.06815,1.81204,1.73832,1.90938
hcaC,1.51832,1.43446,1.78803,1.24146,1.39296,1.22187,1.68717,1.46931,1.46492,1.47427,1.42936,1.43363
hcaD,2.24778,2.34955,2.27804,2.08795,1.93038,2.00961,2.18913,2.06985,2.18595,2.07453,2.02188,2.0868
hcaE,2.21729,2.16155,2.13626,2.14265,2.051,1.9722,2.38134,2.33661,2.31833,2.21763,2.28499,2.13652
hcaF,1.32203,1.31481,1.20669,1.52985,1.41331,1.45818,1.87586,1.36165,1.66029,1.70837,1.67618,1.76724
hcaR,2.47256,2.43577,2.55112,2.72478,3.00025,2.71637,2.18162,2.35931,2.00893,2.47485,2.44664,2.39528
hcaT,1.72408,2.16155,1.9244,1.96527,2.0077,1.85066,2.45982,2.28148,2.45888,2.15955,2.08072,2.0774
hchA,3.77976,3.71603,3.74711,4.02861,3.72487,4.12946,3.46757,3.74866,3.57756,3.96293,4.13247,4.21633
hcp,1.32203,1.14911,1.37369,1.26363,1.4692,1.57003,2.02361,1.67742,1.69067,1.85964,2.01358,2.29268
hcr,1.86313,1.80077,1.66544,1.37709,1.88586,1.73263,1.89823,1.74306,1.64426,1.72915,1.77851,1.91861
hcxA,2.40292,2.29545,2.26041,2.41553,2.33369,2.29279,2.38609,2.42948,2.40854,2.44758,2.42118,2.39832
hcxB,2.4841,2.36208,2.50242,2.53583,2.64668,2.70927,2.47549,2.59871,2.60243,2.50732,2.5673,2.53587
hda,2.06799,2.09835,1.58813,2.08142,2.39795,2.17036,1.93978,2.10211,2.04282,1.89567,1.84098,1.89516
hdeA,2.35964,2.43052,2.4813,3.51053,2.65015,2.43867,1.99549,2.12377,1.85885,2.33777,2.41235,2.45892
hdeB,2.08259,2.09835,1.99615,3.37082,2.34547,2.24192,1.59542,1.84245,1.69067,2.14421,2.17112,2.06127
hdeD,2.54758,2.59538,2.54181,3.04728,2.45752,2.35713,2.02902,2.15239,2.04929,2.1974,2.29093,2.32069
hdfR,2.37455,2.485,2.53229,2.56486,2.5099,2.57913,2.54796,2.5799,2.57841,2.62767,2.59599,2.6078
hdhA,3.37216,3.37502,3.3978,3.39352,3.86314,3.73762,3.51503,3.64943,3.52114,3.74381,3.73376,3.70462
helD,3.05403,2.98093,3.08499,3.08993,3.23261,3.21836,2.82234,2.89204,2.95858,2.89624,2.99749,3.01141
hemA,2.74253,2.94372,2.99219,2.85157,2.97373,2.82989,3.0779,3.16296,3.18198,3.05905,3.0687,3.0532
hemB,2.74253,2.80358,2.90365,2.44497,2.81502,2.69047,2.45982,2.45188,2.5688,2.33148,2.24427,2.17611
hemC,3.09636,3.04183,3.04845,3.28689,3.68771,3.43127,2.65936,2.781,2.74385,2.9516,3.0765,3.17578
hemD,2.65972,2.55374,2.35684,2.94013,2.83127,2.82834,2.63207,2.82937,2.8534,2.91284,2.93326,2.90923
hemE,2.82262,2.66525,2.80277,2.84821,2.97153,2.8878,2.8836,2.93063,3.05222,2.85573,2.83572,2.84931
hemF,1.96829,2.02437,1.73104,2.04723,1.93638,1.87922,2.76109,2.64942,2.77273,2.41222,2.3514,2.44826
hemG,2.20663,2.18073,2.02802,2.48957,2.37031,2.31616,2.09385,2.08857,2.15686,2.22092,2.19383,2.24802
hemH,2.60726,2.60254,2.64963,3.00472,3.21445,3.12278,3.04497,3.32402,3.27032,3.16843,3.19484,3.17527
hemL,3.46533,3.45576,3.43906,3.07183,3.16384,3.16949,2.96431,3.17776,3.19319,3.04211,3.16475,3.23756
hemN,3.19209,3.28617,3.30777,3.32828,2.87597,3.00731,2.46181,2.67033,2.59334,2.65859,2.78254,2.83682
hemP,1.23026,0.877846,0,1.37709,1.50283,1.25219,1.68717,1.46931,1.43952,1.60691,1.55828,1.49829
hemW,2.08259,1.93514,2.0855,1.99834,1.85101,1.73263,2.41357,2.20801,2.51291,2.10759,2.11077,2.05797
hemX,2.69265,2.65593,2.81798,2.95357,2.81265,2.79357,3.18958,3.43489,3.43114,3.37517,3.34028,3.35387
hemY,2.92253,2.94047,2.94276,3.02465,2.82898,2.81891,3.16394,3.34686,3.43327,3.31463,3.36072,3.36966
hexR,2.64028,2.8211,2.75363,2.64367,2.75054,2.74366,2.22138,2.28732,2.33859,2.50732,2.61177,2.63582
hflC,3.20528,3.307,3.22442,3.24992,3.27507,3.18889,3.68932,3.71598,3.79516,3.62404,3.63142,3.69135
hflD,2.00413,1.82271,1.9244,1.89551,1.73527,1.77855,2.39312,2.39918,2.51949,2.2972,2.11077,2.08055
hflK,3.50833,3.57288,3.55279,3.72074,3.64835,3.60034,3.91632,4.00269,4.0753,3.87452,3.87799,3.92474
hflX,3.50941,3.54338,3.50633,3.79807,3.82985,3.78657,3.82366,3.99949,4.00105,3.92611,3.91348,3.88578
hfq,3.38019,3.21259,3.19405,3.87132,3.81976,3.94103,3.40803,3.70271,3.53311,3.91491,3.89333,3.79616
hha,2.47256,2.45614,2.47034,3.12133,2.93543,3.1609,2.80197,2.96788,2.77273,3.20419,3.25584,3.14247
hicA,1.61259,1.77767,1.58813,1.72468,1.99225,1.85066,2.13786,2.52648,2.36732,2.23697,2.28499,2.06454
hicB,2.00413,2.29545,2.26041,2.34809,2.55521,2.61232,2.55921,2.75015,2.65166,2.86658,2.85666,2.80835
higA,1.83865,1.91831,2.26041,1.92477,2.25824,2.08465,2.05511,1.95558,2.01592,1.8887,1.93412,1.90469
higB,0.954067,0.877846,1.37369,0.572803,1.14747,0.915463,1.51552,1.10191,1.43952,1.56457,1.50764,1.37394
hinT,2.733,2.85416,2.95746,2.96619,3.28853,3.11441,2.9366,3.23632,3.08419,3.20317,3.23387,3.22014
hipA,2.20663,2.16155,2.11162,2.65435,2.71032,2.73603,2.98681,3.09179,3.08301,3.23359,3.17891,3.15003
hipB,1.11376,1.72743,0,1.66891,2.02262,2.18428,2.11641,2.23826,2.12568,2.54689,2.53826,2.38292
hisA,2.85289,2.8211,2.81798,2.29918,1.79698,1.76974,2.20015,2.0746,2.31485,1.85587,1.89922,1.91402
hisB,3.07058,3.06692,3.09034,2.45621,2.16686,2.14861,2.52283,2.42528,2.63028,2.26886,2.21542,2.24588
hisC,3.1524,3.05455,3.18558,2.48829,1.9596,1.97775,2.65557,2.61264,2.79865,2.2972,2.23931,2.2946
hisD,3.28242,3.25491,3.28627,2.53928,2.11476,2.15598,2.95612,2.83762,3.08832,2.50307,2.45176,2.39528
hisF,2.80936,2.84001,2.74191,2.23722,1.78868,1.91248,2.07491,2.01375,2.19062,1.86709,1.84511,1.93209
hisG,3.04159,3.02471,3.0305,2.37733,2.0077,2.09318,2.91337,2.83269,2.99719,2.54379,2.35268,2.27696
hisH,2.76098,2.67136,2.71749,2.13979,1.7628,1.81208,2.15024,2.12797,2.30427,1.79928,1.77369,1.92764
hisIE,2.71329,2.82749,2.83748,2.28707,2.08617,2.01973,2.17012,2.16409,2.21322,1.99148,1.98471,1.96201
hisJ,2.90989,2.96581,2.99219,3.23885,3.01193,3.0328,2.74069,2.70047,2.78588,2.80427,2.84939,2.8768
hisL,1.11376,1.77767,0,1.45323,1.21523,1.28053,0.881924,1.50587,1.35297,1.06614,1.30623,1.05906
hisM,2.09671,2.09835,2.13626,2.32244,1.37161,1.77855,1.79168,1.48797,1.66029,1.66942,1.75888,1.82187
hisP,1.8863,2.10955,2.15957,2.28501,1.37161,1.45818,1.8909,1.91653,1.98725,1.6752,1.68221,1.64904
hisQ,2.50086,2.4144,2.31129,2.87862,2.16686,2.24192,2.2449,2.16023,2.28229,2.23381,2.17112,2.18361
hisS,3.0304,3.12288,3.03957,3.231,3.11886,3.13904,3.18771,3.25483,3.30519,3.11342,3.12362,3.15957
hiuH,0.954067,0.630847,0.931839,1.52985,1.14747,1.15403,1.22754,1.44981,1.43952,1.51766,1.46039,1.41946
hldE,3.24556,3.14988,3.13098,3.11101,3.35408,3.27994,3.24399,3.33168,3.35908,3.25648,3.26533,3.23094
hlyD,2.65205,2.51642,2.44756,2.63272,2.88006,2.85764,2.92854,3.12589,3.06727,3.04285,3.08511,3.07951
hlyE,1.51832,0.877846,0.931839,2.03643,1.45136,1.68127,1.60977,1.80007,1.932,2.18158,2.08784,2.02352
hmpA,2.68554,2.66832,2.50242,2.03643,2.48196,2.32861,3.34865,3.06987,3.12491,3.15207,3.05597,3.08731
hmsP,2.89688,2.78298,2.85613,3.09186,2.74223,2.84511,2.71041,2.71043,2.67812,2.79998,2.87163,2.84877
hns,4.10772,4.18472,4.16023,4.37327,4.50766,4.55334,3.84463,4.2528,3.90735,4.25368,4.35233,4.30692
hofC,1.39775,1.14911,1.49402,1.4803,1.54884,1.3559,1.58057,1.44981,1.69067,1.32299,1.46039,1.49829
hofM,1.51832,1.03432,0.931839,1.39343,1.50283,1.50968,1.62367,1.53959,1.10034,1.32299,1.46039,1.44736
hofN,0,0,0,0.66769,0.339599,0.532805,1.06413,0.942663,1.20175,0.821877,0.983414,0.651815
hofO,1.11376,0,1.20669,0.811496,0,0.343448,0.9515,0.79067,1.0391,0.616041,0.697308,0.728915
hofQ,1.39775,1.43446,0,1.45323,1.34915,1.37838,1.45942,1.3365,1.35297,1.22153,1.27678,1.30472
hokD,3.39162,3.47093,3.47124,3.21365,3.48944,3.56789,3.25691,3.598,3.38027,3.46977,3.55031,3.62784
hokE,0.698812,1.23981,1.78803,1.00567,0.840653,0.846708,1.06413,1.14422,0,0.731041,1.0395,1.05906
holA,2.38897,2.42521,2.35684,2.69381,2.35694,2.43867,2.32258,2.32613,2.35795,2.37944,2.37023,2.30784
holB,1.90829,1.99661,1.9244,2.12813,2.28309,2.03929,2.67178,2.49169,2.72799,2.45528,2.36279,2.3571
holC,2.22769,2.19909,2.05771,2.47917,2.60013,2.57078,2.56863,2.6418,2.69587,2.63968,2.61388,2.68696
holD,1.46221,1.31481,0.931839,1.5414,1.70587,1.3322,2.38372,2.06504,2.16677,1.97739,1.73303,1.76072
holE,2.03723,1.9008,2.1817,2.15392,2.09037,2.24192,1.69883,1.88107,1.51166,2.05099,2.05864,1.99768
hpf,2.65972,2.77351,2.74191,3.17567,2.53465,2.81492,2.14203,2.36419,2.2471,2.35372,2.52983,2.60499
hprR,2.08259,2.01071,2.22283,2.24179,2.22885,2.39667,2.10301,2.13626,2.01592,2.3067,2.21366,1.89516
hprS,2.24778,2.29545,2.52256,2.32807,2.12647,2.2681,2.39312,2.29021,2.33194,2.49095,2.41235,2.3097
hpt,2.32818,2.36822,2.4591,2.42457,2.84693,2.62985,2.46379,2.57395,2.52597,2.4647,2.33305,2.26889
hrpA,3.29139,3.2765,3.21652,3.22538,3.18183,3.30269,3.16354,3.20136,3.12111,3.23136,3.3072,3.34473
hrpB,2.70992,2.61994,2.89539,2.51695,2.4521,2.33592,2.53809,2.41025,2.49024,2.31992,2.30113,2.347
hscA,2.79568,2.91874,2.85613,2.70412,2.695,2.54019,3.21519,3.00218,3.22089,2.86843,2.79611,2.81128
hscB,2.46667,2.49875,2.38475,2.43634,2.24379,2.20107,2.85082,2.61944,2.73994,2.5553,2.38591,2.40283
hscC,1.86313,1.96696,1.9244,1.78723,1.82096,1.89283,1.89823,1.70042,1.51166,1.84435,1.79729,1.76072
hsdM,1.8863,1.98204,1.20669,1.89551,1.82096,1.6353,2.37894,2.23172,2.38547,2.1481,2.07105,1.96612
hsdR,2.33626,2.27329,2.31129,2.66562,2.43353,2.54019,2.44973,2.69709,2.58594,2.82019,2.88685,2.8813
hsdS,1.23026,1.60519,0.931839,1.45323,0.759137,0.532805,1.2908,1.25091,1.154,1.446,1.5165,1.49829
hslJ,2.25748,2.22526,2.0855,2.70176,2.7965,2.77551,2.10753,2.28441,2.16185,2.30804,2.41788,2.41172
hslO,3.24457,3.16764,3.17476,3.09981,3.30312,3.16843,3.17368,3.33063,3.33944,3.30799,3.22366,3.20952
hslR,2.93882,2.84206,2.92364,2.70255,2.79153,2.74929,2.84098,2.95685,3.0177,2.91117,2.82894,2.80243
hslU,3.76181,3.73867,3.75294,3.37268,3.46224,3.4774,3.30647,3.80577,3.78359,3.60958,3.53721,3.56564
hslV,3.26768,3.31876,3.29133,3.04622,3.26484,3.22589,2.90199,3.44043,3.39819,3.2798,3.24891,3.23072
hspQ,4.11418,4.12419,4.09109,4.00676,4.32431,4.34258,3.22762,3.92143,3.66268,3.94281,4.04279,4.04186
htpG,3.27695,3.22377,3.24166,2.93139,2.79485,2.98024,3.24366,3.70204,3.62851,3.54632,3.51207,3.48689
htpX,3.59098,3.63937,3.58035,3.37048,3.7581,3.65623,4.07647,4.25,4.24727,4.06783,4.00543,3.98534
htrE,1.83865,1.77767,1.83839,1.98212,1.89905,1.99397,2.31984,2.34937,2.35159,2.48028,2.49255,2.39069
hupA,3.05403,3.09408,3.05716,3.01633,3.74376,3.48859,2.73438,2.86606,2.73201,2.87246,2.85142,2.75721
hupB,2.65972,2.59538,2.65691,2.62714,3.04147,2.68293,2.83681,3.05478,2.98767,2.76778,2.64563,2.56773
hxpA,3.28513,3.30348,3.26186,3.00979,3.23291,3.16162,2.93192,2.99086,2.92911,2.89277,2.90944,2.9745
hxpB,2.303,2.41984,2.39806,2.01398,1.81311,1.88608,2.11199,2.14841,2.06815,2.04613,1.93746,1.89996
hyaA,3.14125,3.03794,2.87402,2.9518,2.95586,3.26285,2.23831,2.60012,2.5878,2.58031,2.90551,3.10668
hyaB,3.21912,3.21259,3.15686,3.00275,2.76493,3.27078,2.07972,2.34937,2.35795,2.57092,2.91015,3.15852
hyaC,2.78726,2.71733,2.79232,2.5265,2.30912,2.7062,1.51552,1.78188,1.74571,1.99148,2.3739,2.65966
hyaD,2.76992,2.65906,2.74191,2.57023,2.09865,2.6894,1.67519,1.85046,1.83845,1.91594,2.37995,2.58183
hyaE,2.29427,2.49875,2.15957,2.19882,1.39296,2.25666,1.19209,1.40796,1.48892,1.54175,2.01078,2.20063
hyaF,2.37455,2.36208,2.52256,2.43634,1.65198,2.2204,1.51552,1.36165,1.154,1.6921,2.01078,2.2888
hybA,2.1957,2.12046,2.05771,1.46697,1.65198,1.77855,2.01813,1.7725,1.74571,1.63928,1.72224,1.71215
hybB,2.02099,2.01071,1.96175,1.60493,1.6284,1.61036,1.92637,1.40796,1.88774,1.446,1.47026,1.57517
hybC,2.54263,2.52073,2.55112,2.50098,2.4521,2.44057,2.72581,2.60851,2.66431,2.59368,2.62768,2.73689
hybD,2.12366,2.2808,1.78803,2.06123,2.13786,2.0147,2.33071,2.15632,2.36422,2.10118,2.06859,2.17611
hybE,1.8863,2.07507,1.9244,1.63351,1.91185,1.74221,2.19283,2.05027,1.95654,1.83649,1.80639,1.92315
hybG,1.32203,1.72743,1.20669,1.45323,1.18267,1.0736,1.47894,1.50587,1.46492,1.29634,1.19303,1.28554
hybO,2.36716,2.48032,2.34218,2.12219,2.25824,2.25082,2.35928,2.30438,2.35795,2.15766,2.12179,2.17611
hycA,0,1.14911,0,0.451214,0,0.532805,2.19283,1.05503,1.0391,1.47427,1.50764,1.58512
hycB,0.698812,1.03432,0,0.919344,0.339599,0.764983,2.42452,1.3098,1.46492,1.61358,1.77851,1.86006
hycC,1.32203,1.43446,1.20669,1.13937,1.06713,1.0736,2.87525,1.74306,1.86869,1.92249,2.06115,2.15808
hycD,1.32203,1.31481,0,1.00567,1.02061,0.532805,2.44769,1.3098,1.48892,1.55709,1.63144,1.69721
hycE,0.954067,1.63912,0.931839,1.2181,1.10915,1.02701,2.60438,1.71148,1.85885,1.72915,1.62465,1.81612
hycF,0.698812,1.23981,1.20669,0.66769,0.909259,0.764983,1.86814,0.942663,0.424392,1.20488,1.26128,1.40481
hycG,1.83865,1.63912,1.49402,1.36012,1.56315,1.45818,2.03965,1.3365,1.70509,1.29634,1.46039,1.56498
hycH,2.09671,2.05046,1.78803,1.70946,1.72569,1.75158,1.87586,1.81752,1.64426,1.60691,1.63812,1.61367
hycI,2.80666,2.95962,2.98546,2.73293,2.80384,2.87193,2.30585,2.20801,2.16677,2.29307,2.41123,2.47821
hydN,1.39775,0.877846,0,1.04315,1.45136,1.43956,1.76288,1.53959,1.62762,1.64548,1.65118,1.65744
hyfB,2.03723,1.72743,1.58813,1.30483,1.32547,1.28053,1.69883,1.3365,1.48892,1.32299,1.33381,1.28554
hyfD,1.94919,1.23981,1.58813,0.66769,1.27384,0.846708,1.47894,1.25091,1.35297,1.1105,1.08917,1.14832
hyfE,1.39775,1.56838,0.931839,1.1096,0.658701,1.02701,1.01145,1.00247,1.154,1.16955,1.13374,1.05906
hyfF,2.11039,1.99661,1.49402,1.59496,1.51871,1.59733,1.7727,1.53959,1.70509,1.65159,1.66386,1.69721
hyfG,2.05288,1.77767,1.9244,2.26609,2.02262,2.09318,1.89823,1.7531,1.62762,1.80358,1.93076,2.04109
hyfH,1.32203,1.14911,0,1.16723,0.909259,1.11568,1.11109,1.05503,1.24477,0.821877,0.983414,1.0247
hyfI,1.39775,1.52816,0,1.40917,0.968492,1.30714,1.11109,1.14422,0.424392,0.821877,1.06505,1.32308
hyfR,1.56801,1.52816,0,1.72468,1.48634,1.30714,1.76288,1.61395,1.64426,1.54949,1.63144,1.68954
hyi,1.23026,1.23981,1.37369,1.83033,1.64035,1.72283,1.65019,1.67742,1.75844,1.79928,1.83258,1.83865
hypA,1.39775,1.6706,1.58813,1.32406,1.10915,1.37838,1.71018,1.70042,1.38378,1.446,1.47991,1.47357
hypB,1.90829,1.72743,2.05771,1.4803,1.68511,1.6353,1.9195,1.64046,1.51166,1.71366,1.67618,1.74057
hypD,2.31995,2.29545,1.88352,2.36382,2.32646,2.11781,2.59717,2.4617,2.56096,2.43478,2.43303,2.43596
hypE,2.86253,2.85416,2.82294,2.85157,2.74871,2.65023,2.85244,2.91859,2.94327,2.86175,2.95072,2.94157
hypF,2.63226,2.53755,2.56024,2.49468,2.4521,2.43676,2.44149,2.27557,2.3825,2.3238,2.38115,2.43872
hypT,1.83865,1.77767,2.11162,2.11311,2.0177,2.04404,1.86028,1.91653,1.90599,1.95685,2.00512,1.96201
hyuA,1.23026,1.03432,1.20669,1.45323,1.18267,1.15403,1.01145,1.14422,1.35297,1.18758,1.08917,1.17441
iaaA,2.75491,2.74632,2.79232,3.132,3.12816,3.12866,3.3727,3.31676,3.40673,3.39369,3.3089,3.21923
iadA,2.28536,2.19001,2.15957,2.0023,1.98697,2.10567,2.23831,2.13214,2.10921,2.0676,1.92736,1.92764
iap,2.05288,2.07507,2.05771,2.08795,1.86528,1.96659,2.27644,1.86603,2.09208,2.07223,1.9633,2.08369
ibaG,1.69,1.52816,0.931839,1.83033,1.71589,1.74221,2.07972,2.06017,1.94034,2.09247,1.94078,1.71943
ibpA,2.61153,2.43052,2.50242,2.55282,2.27496,2.40085,2.78532,3.06457,2.876,3.07968,2.98395,2.94631
ibpB,2.28536,2.19001,2.29498,1.83033,1.82867,1.91884,2.43309,2.58723,2.42777,2.57383,2.47553,2.49669
ibsC,0,0,0,0.964647,0.909259,0.974806,0.366216,0,0.424392,0.677337,0.799882,0.558007
icd,3.56293,3.56791,3.59972,3.2497,3.74385,3.60165,3.40192,3.52565,3.47811,3.4026,3.27339,3.26658
iclR,2.42305,2.61306,2.41097,2.46173,2.69083,2.73603,2.22482,2.31539,2.35159,2.17254,2.1613,1.97423
idi,2.67832,2.5655,2.49199,3.13578,3.12624,3.11602,2.59862,2.82182,2.74902,2.98691,2.94748,2.94459
idlP,0,0,0,0.281746,0,0.343448,1.43898,1.60006,1.10034,1.62015,1.35974,1.32308
idnD,1.83865,1.77767,1.83839,1.9341,1.61611,1.81208,1.65019,1.50587,1.5923,1.70837,1.6447,1.41946
idnK,1.56801,1.43446,0,1.92003,1.7628,1.83563,1.58057,1.53959,1.53326,1.95384,1.78801,1.74739
idnO,1.69,1.63912,1.78803,1.66033,1.34915,1.49318,1.60977,1.46931,1.43952,1.66355,1.48935,1.54387
idnR,1.81272,1.52816,1.58813,2.01012,1.72569,1.70254,1.65019,1.46931,1.74571,1.82035,1.80639,1.79237
idnT,1.8863,2.07507,1.58813,2.0847,2.06452,1.87226,1.98965,2.00827,2.08028,2.11182,2.03002,1.94517
igaA,2.517,2.62334,2.47034,2.54384,2.46641,2.43676,2.58984,2.3208,2.29342,2.32766,2.24917,2.19099
ihfA,4.38385,4.45533,4.4828,4.54803,4.72086,4.77514,4.08586,4.6014,4.33255,4.59353,4.69021,4.77455
ihfB,3.0304,2.98241,2.86962,3.48299,3.49326,3.79946,3.16354,3.73439,3.48476,3.95053,3.75046,3.65371
ileS,3.68186,3.69011,3.65022,3.22396,3.299,3.25215,3.55446,3.40365,3.52351,3.32543,3.29466,3.33696
ilvA,2.61153,2.68625,2.4813,2.35864,2.07331,2.1138,2.88058,2.47319,2.71013,2.36088,2.27897,2.29843
ilvB,3.344,3.37442,3.38177,3.25037,3.35884,3.1926,2.73332,2.8877,2.80659,3.018,3.15011,3.21831
ilvC,2.32818,2.34314,2.29498,2.3262,2.60013,2.55503,2.34132,2.37853,2.35795,2.26739,2.2524,2.235
ilvD,2.65972,2.71733,2.67806,2.4831,2.49534,2.4787,3.31713,2.9404,3.23242,2.84264,2.61945,2.59163
ilvE,2.40292,2.41984,2.35684,2.26609,2.54505,2.50892,3.39247,3.13174,3.40248,2.9095,2.67766,2.53587
ilvI,2.16117,2.08687,1.96175,1.84189,1.87225,1.87922,2.08919,2.04015,1.96443,1.82035,1.78329,1.74057
ilvL,2.50631,2.59897,2.56024,1.76053,2.08192,1.94929,2.23831,2.69822,2.30783,1.78166,1.90999,1.82753
ilvM,0.698812,0,0.931839,0.811496,1.21523,1.0736,2.72581,2.4953,2.73201,2.28889,1.90284,1.87038
ilvN,2.5621,2.72274,2.39806,2.3129,1.91812,2.17738,2.08448,2.08397,2.04929,2.19393,2.39413,2.42614
ilvX,0.698812,1.31481,0,0.964647,1.7628,1.28053,2.09846,2.13214,2.15182,1.98024,1.46039,1.68954
ilvY,2.52743,2.56935,2.53229,2.78407,3.02184,2.86053,2.81183,2.90272,2.86238,2.75411,2.83572,2.83571
inaA,2.4607,2.39192,2.20275,2.38882,2.28576,2.38819,2.34911,2.35931,2.33859,2.33148,2.22238,2.17611
infA,2.24778,2.16155,2.20275,2.28911,2.38115,2.23891,2.91477,2.95871,2.73994,2.89416,2.7768,2.60405
infB,3.85816,3.87631,3.87306,3.75104,4.0149,3.92197,4.27685,4.16985,4.33419,4.16851,4.0431,4.05788
infC,4.22679,4.11403,4.13287,3.96132,3.8463,3.95034,3.90795,4.25286,4.12709,4.1381,4.17656,4.15746
insG,1.86313,1.82271,1.73104,1.84756,1.9055,1.84321,2.04486,1.91653,1.79455,1.75381,1.88444,1.71943
insQ,2.68911,2.73338,2.61921,2.5713,2.58433,2.47696,2.64136,2.64308,2.56294,2.58174,2.54075,2.57785
intA,2.84552,2.90125,2.87402,2.56486,2.56513,2.63474,2.56395,2.58285,2.53865,2.64092,2.65657,2.61059
intD,2.22769,2.30962,1.96175,2.53002,2.41807,2.45181,2.2514,2.27854,2.39135,2.36088,2.30969,2.17104
intF,2.16117,2.17124,2.02802,2.32433,2.22273,2.19443,2.89179,2.87962,2.93833,3.04677,2.92375,2.89597
intR,2.08259,2.10955,2.34218,2.49847,2.49369,2.71637,2.2449,2.44387,2.32519,2.64893,2.61106,2.54134
intZ,2.42956,2.51207,2.51261,2.134,2.16686,2.17388,2.39544,2.45584,2.60779,2.26148,2.18451,2.11383
iprA,0.698812,0.877846,0,0.811496,0.759137,0.846708,0.881924,0.554821,0.424392,1.01672,1.17415,0.728915
iraD,1.32203,1.6706,1.78803,1.63351,1.67435,1.55571,2.38372,2.25105,2.28604,2.23854,2.12827,2.11961
iraP,1.46221,1.52816,1.20669,1.99434,2.11079,2.09318,1.62367,1.85831,1.82789,2.01047,1.86127,1.48611
iscA,3.62522,3.67295,3.6888,3.2317,3.33735,3.33046,3.3321,3.36469,3.36284,3.22574,3.12254,3.03263
iscR,3.5425,3.50245,3.53211,3.41585,3.61642,3.53633,3.51609,3.47976,3.50614,3.41928,3.13895,3.10132
iscS,3.88136,3.89735,3.88858,3.59943,3.91815,3.76714,3.93635,3.82863,3.92025,3.76651,3.60009,3.5742
iscU,3.50018,3.44467,3.45774,3.18354,3.46472,3.42797,3.40169,3.30047,3.39646,3.34022,3.17872,3.18229
iscX,2.02099,1.88255,1.78803,1.96527,1.99746,1.90603,2.36428,2.15239,2.30783,2.15195,2.13254,2.06127
ispA,2.43597,2.45614,2.37102,2.3823,2.56513,2.34072,2.6212,2.65194,2.70163,2.39832,2.30257,2.23938
ispB,2.96968,2.95174,2.89954,3.20582,3.24274,3.11882,3.03554,3.0033,3.07942,3.00287,2.99575,3.01067
ispC,2.75796,2.70628,2.75937,2.89609,2.72994,2.73891,2.7591,2.82012,2.79636,2.79652,2.86263,2.89065
ispD,2.06799,2.06294,2.05771,2.18089,2.08192,2.0147,2.68147,2.49169,2.7002,2.46749,2.33705,2.2946
ispE,2.35964,2.43052,2.5865,2.81793,2.73849,2.51854,3.04445,3.13299,3.21082,3.01249,2.98633,2.97929
ispF,1.65302,1.48383,1.66544,1.85316,1.64035,1.57003,2.33605,2.06017,2.27088,2.02611,1.8368,1.81612
ispG,3.74308,3.7324,3.68271,3.55604,3.91195,3.81728,3.46185,3.72338,3.67013,3.5837,3.5966,3.68709
ispH,2.56683,2.59538,2.4357,2.26823,2.24084,2.19108,2.69211,2.52144,2.55499,2.45048,2.39876,2.3876
ispU,2.42305,2.51207,2.47034,2.63914,2.75237,2.52484,2.69444,2.63404,2.75538,2.57672,2.42444,2.46023
ivbL,2.88798,2.86979,2.89539,2.5713,3.02671,2.87052,1.80087,2.44184,2.12568,2.22902,2.44353,2.51672
ivy,2.09671,2.21671,1.88352,1.90549,2.3659,2.29545,2.72365,2.61126,2.42777,2.33526,2.36653,2.1607
katE,3.40889,3.33021,3.34782,3.53086,2.30912,2.59405,2.88209,2.89706,2.84833,3.00984,3.04207,3.00547
katG,3.41761,3.33286,3.33589,3.37385,3.39968,3.38292,3.09809,2.99825,3.0065,2.95312,2.99224,3.04543
kbaY,0.954067,0,1.37369,1.39343,1.87225,1.72283,1.83581,2.16409,2.10357,2.31071,2.45277,2.52696
kbaZ,1.75568,1.77767,1.66544,1.99434,2.61662,2.46277,1.53272,2.23826,2.07426,2.519,2.69428,2.71919
kbl,3.56859,3.51523,3.54445,3.39909,3.70694,3.59651,3.25913,3.28267,3.30161,3.26807,3.22743,3.25789
kbp,3.84447,3.83197,3.83547,4.31345,3.73739,3.99098,3.23705,3.62813,3.41428,3.70714,3.70728,3.7038
