group,names,scores,logfoldchanges,pvals,pvals_adj
0,CHP1,12.327975,0.4642857,6.40357630299195e-35,6.070738863100012e-34
0,ZNF267,12.321454,1.0885347,6.943085914618967e-35,6.578738518888699e-34
0,MXD4,12.319959,0.48144874,7.07308864565247e-35,6.69486453702179e-34
0,GOLGB1,12.319892,0.42375186,7.07893610691582e-35,6.6968746421238354e-34
0,CRK,12.315772,0.48356572,7.449857838433585e-35,7.040370119095617e-34
0,IFT27,12.314811,0.24960604,7.539226055214481e-35,7.121084105933678e-34
0,ZNF677,12.313858,0.89480186,7.628769683276169e-35,7.201878949293366e-34
0,APEX2,12.295316,0.57571745,9.598067977099438e-35,9.051476376515798e-34
0,STARD3,12.287308,0.53855264,1.0597685467909457e-34,9.983696985588457e-34
0,ARRDC2,12.273662,1.4870719,1.2544896244724094e-34,1.1799550944828353e-33
0,DTNBP1,12.257584,0.6841303,1.5299457797126437e-34,1.4367908565196963e-33
0,B4GALT5,12.249471,0.5026655,1.690951863310818e-34,1.587164838715123e-33
0,SCAMP2,12.248656,0.4719378,1.7080211933906637e-34,1.6023501899811003e-33
0,VGLL4,12.232629,0.45122617,2.080923957649503e-34,1.950147808982213e-33
0,MED25,12.206214,0.6964073,2.879801285051894e-34,2.693205736368864e-33
0,MYO1C,12.204019,0.47542033,2.9585591186150223e-34,2.763985828008964e-33
0,EAPP,12.196889,0.458078,3.229279632758825e-34,3.0153356653964022e-33
0,NXT2,12.191676,0.7765274,3.442680943963476e-34,3.212930674428602e-33
0,NFE2L2,12.179523,0.3182948,3.996108654474409e-34,3.725558218873394e-33
0,GPR107,12.160984,0.87641954,5.015096751008806e-34,4.6731347134788786e-33
0,TMEM134,12.144184,0.21432352,6.1593722317660485e-34,5.7304785419596796e-33
0,SLC50A1,12.140623,0.41850013,6.4334086500071425e-34,5.982338219324119e-33
0,NBPF14,12.107284,1.3910805,9.664173965293796e-34,8.96803429266479e-33
0,MYD88,12.107225,0.9522747,9.671010652000797e-34,8.969750158101203e-33
0,PSMD13,12.1035,0.32403544,1.0120245956989031e-33,9.381572334561378e-33
0,MLPH,12.100121,0.74273,1.054559145388803e-33,9.770835482056792e-33
0,SRPRA,12.095429,0.7847858,1.1165731378181348e-33,1.034008821345074e-32
0,SMYD2,12.094152,0.31982222,1.1340625457762962e-33,1.0496644788080756e-32
0,RBM39,12.08391,0.2475116,1.284624067523054e-33,1.1884094254287347e-32
0,SOX4,12.075082,0.22205955,1.4302196924917463e-33,1.3217405421259798e-32
0,NDRG1,12.06079,1.7427298,1.7014221052712406e-33,1.5715652358088336e-32
0,FAM174B,12.059556,0.6519247,1.7271083466605414e-33,1.5936540023777925e-32
0,ATG14,12.056458,1.1268456,1.7932945086605976e-33,1.653877356089856e-32
0,LAYN,12.047348,0.5756936,2.0029061210938664e-33,1.845300393532382e-32
0,MAN1A2,12.046728,0.42297795,2.0180288603324995e-33,1.858281158434187e-32
0,DRAP1,12.042759,0.19869746,2.117528081893567e-33,1.9489060913395042e-32
0,CTTNBP2NL,12.035712,0.61143553,2.3063505598213523e-33,2.1216065712443582e-32
0,SLC38A10,12.02023,0.7025655,2.7819395170978646e-33,2.5564844289978537e-32
0,TMEM185A,12.013182,0.5952787,3.0295880051236196e-33,2.781220555596895e-32
0,DHCR7,11.997914,0.46056068,3.643615454632227e-33,3.3432030783727536e-32
0,REEP6,11.978158,0.5289067,4.6248739050694205e-33,4.237072455872056e-32
0,LYPD6B,11.9418745,0.36397064,7.159106635289722e-33,6.538820402694279e-32
0,PEPD,11.930551,0.35385996,8.202952535834633e-33,7.488421238804571e-32
0,HACD2,11.926323,0.37147376,8.630232896516972e-33,7.874485459713913e-32
0,B4GALT4,11.91321,0.60594046,1.0101264341524317e-32,9.198032299644218e-32
0,AMOT,11.913049,1.5843804,1.0120759119657314e-32,9.211120040886495e-32
0,NMRK1,11.910235,0.6308424,1.0468078933893175e-32,9.522404225955228e-32
0,EGFR,11.909425,0.35557485,1.0570349754619569e-32,9.61057482240032e-32
0,EMC4,11.885597,0.22160383,1.406258841350374e-32,1.2772807577194508e-31
0,TVP23B,11.868603,0.8060816,1.7232167320155212e-32,1.5635887844887554e-31
0,KLHL24,11.836142,0.7539367,2.538666880534048e-32,2.2988612879921616e-31
0,TMEM9B,11.83411,0.38370648,2.6008821941921876e-32,2.35401436237304e-31
0,FBXL6,11.832831,0.6487103,2.640819988634106e-32,2.388959088309646e-31
0,ITPK1,11.829067,0.5124609,2.7619237908475967e-32,2.4972567850479225e-31
0,NAPRT,11.82582,0.70580745,2.870848433075664e-32,2.594439106554409e-31
0,EPN1,11.804382,0.2948166,3.7050173516726097e-32,3.3449313279357537e-31
0,RNF113A,11.792683,0.42110068,4.257582026883536e-32,3.841864283566157e-31
0,CAB39,11.790932,0.8762496,4.3470278159601814e-32,3.9166807736587125e-31
0,CHMP2A,11.7793045,0.1705867,4.990289095541411e-32,4.494008968163082e-31
0,PRCP,11.7768545,0.4912283,5.137448726469256e-32,4.624218112954109e-31
0,WASF2,11.749171,0.33898753,7.131481399420785e-32,6.406221852506663e-31
0,GNA15,11.740496,0.7381154,7.902174439296694e-32,7.094992766665589e-31
0,CXorf40A,11.736625,0.81635916,8.272277219319471e-32,7.419881970685355e-31
0,SH3RF2,11.733108,1.0063264,8.623396743637885e-32,7.730965455512648e-31
0,CANT1,11.723659,0.56029236,9.641609471271525e-32,8.635194458732426e-31
0,SCEL,11.71772,1.808807,1.0341743182479968e-31,9.257636107203572e-31
0,FAM83H,11.702802,0.60859215,1.233136077287118e-31,1.1027707217270777e-30
0,NFKBIL1,11.701936,0.49601966,1.245792700690164e-31,1.1135355829628187e-30
0,C19orf24,11.694143,0.23736858,1.3655768451089489e-31,1.2199967204391127e-30
0,COMMD5,11.690827,0.30332366,1.4199680745111115e-31,1.2679595755713917e-30
0,TRAF3,11.684191,0.5927199,1.5353424264042593e-31,1.3696229264114185e-30
0,PRDX4,11.675249,0.1887136,1.7056520570590538e-31,1.519289083415058e-30
0,IKBKE,11.671388,0.9204541,1.7848755229861066e-31,1.5890693765040664e-30
0,GDA,11.666679,0.93220556,1.886429423002765e-31,1.677821302832924e-30
0,RAB8B,11.659957,0.9417349,2.041446597455349e-31,1.81479859657128e-30
0,LINC00657,11.6561575,0.45438623,2.134588819204697e-31,1.896662318407968e-30
0,MPV17,11.655306,0.35989368,2.1560539678236023e-31,1.91289958348987e-30
0,SPTLC2,11.642966,0.7643978,2.4919472561530806e-31,2.2043865939329562e-30
0,TRPM4,11.641582,1.1792146,2.532739839874037e-31,2.238269940063621e-30
0,RING1,11.636415,0.5012852,2.690924482037607e-31,2.3768951809903893e-30
0,SREBF2,11.6239605,0.7680582,3.113596238021776e-31,2.7488912491204526e-30
0,DUSP14,11.608593,0.3667753,3.7269871125655224e-31,3.2888192459459444e-30
0,NDUFC1,11.600116,0.30241236,4.115211815959084e-31,3.627841632265107e-30
0,GOLGA4,11.574342,0.44925484,5.5596584469122865e-31,4.894023372945206e-30
0,NR2F6,11.566426,0.24625967,6.0969502383106115e-31,5.364361696955873e-30
0,BBC3,11.554432,0.90826404,7.010921705653963e-31,6.162483673239534e-30
0,NF2,11.553264,0.60022336,7.106965209000568e-31,6.243852580296346e-30
0,SORBS2,11.544441,1.9317392,7.875146997338246e-31,6.908616760982002e-30
0,MFSD10,11.537087,0.3770152,8.57803213819717e-31,7.521566551601067e-30
0,ARV1,11.529542,0.76574516,9.364105072912332e-31,8.202828330796658e-30
0,NDFIP1,11.51888,0.2720433,1.0598027664137834e-30,9.26117247385106e-30
0,TM9SF3,11.511814,0.37135488,1.1503334693386148e-30,1.0047400248948834e-29
0,FAM103A1,11.508227,0.34096095,1.1991775358168004e-30,1.0468936312684145e-29
0,SQRDL,11.504328,1.0385913,1.2546317016848161e-30,1.0947742126685945e-29
0,GPATCH2L,11.487726,0.6055262,1.5206117642069383e-30,1.3262212399368368e-29
0,CD99,11.482438,0.20317842,1.6165646214018994e-30,1.4092243408284906e-29
0,BNIP3L,11.467048,0.39284918,1.9313677963883846e-30,1.68283519623298e-29
0,JAK1,11.444779,0.32547846,2.497390188232478e-30,2.1739140922155316e-29
0,GALNT14,11.432019,0.6310633,2.8930217121237158e-30,2.513434901972604e-29
0,CMAS,11.430251,0.284515,2.952535172669037e-30,2.5639011369039094e-29
0,TRIP10,11.398112,0.575718,4.272811640151211e-30,3.703240700553223e-29
0,HIST1H2BG,11.388588,1.2356617,4.766495235246226e-30,4.1271377135612965e-29
0,DSP,11.361234,0.8829339,6.521740525659076e-30,5.638797192954462e-29
0,KIAA1671,11.3590355,1.1156259,6.687883774648835e-30,5.779668515294793e-29
0,ATP6V1D,11.352494,0.23459718,7.207667650870206e-30,6.219898993917936e-29
0,CSNK2B,11.347753,0.17968976,7.609348366388237e-30,6.563382303171513e-29
0,FRMD8,11.344505,1.2650976,7.897180370316818e-30,6.805121791077032e-29
0,PRRG2,11.342556,0.5783194,8.075096904049026e-30,6.955102620805445e-29
0,TBL3,11.3408165,0.61566687,8.237187865928154e-30,7.091315776967541e-29
0,CTDSP2,11.330288,0.7052894,9.28986422889813e-30,7.993728147966698e-29
0,COPB2,11.324401,0.42218044,9.935594113020958e-30,8.545276161098465e-29
0,RPLP2,11.323888,0.10073943,9.99389932415154e-30,8.591313835828935e-29
0,MTMR14,11.304184,0.4328613,1.2511116486916609e-29,1.0739852930821397e-28
0,RAB5C,11.300374,0.18364991,1.3066033618626108e-29,1.1210856326210492e-28
0,FERMT1,11.296436,0.5780114,1.36651107819919e-29,1.1719282417899017e-28
0,MORF4L2,11.294952,0.17188707,1.3897933880181445e-29,1.1913271825604533e-28
0,LMAN1,11.282108,0.23380579,1.608442800399168e-29,1.3767841657486262e-28
0,STK40,11.280536,1.12553,1.637460901641e-29,1.4009560825457538e-28
0,GTF2B,11.279604,0.46011132,1.6548904077315784e-29,1.415194916435792e-28
0,C1orf21,11.255265,0.7687054,2.1816869101995758e-29,1.8621479541067476e-28
0,CDKN2B,11.231919,0.3050476,2.842371834130432e-29,2.420322683001974e-28
0,MTA3,11.228921,0.42356816,2.9404783854365384e-29,2.5026769183005537e-28
0,NAPA,11.224233,0.33743516,3.1006472562223664e-29,2.6365030853854864e-28
0,GPR87,11.211309,2.053591,3.5884646531872484e-29,3.0469758414976144e-28
0,LENG9,11.204218,1.0499227,3.8877076529558083e-29,3.2995061081055806e-28
0,ADGRB2,11.186035,0.83994335,4.773043181111961e-29,4.04325994202155e-28
0,PHF20L1,11.179481,0.41398975,5.139002837945139e-29,4.351215962222476e-28
0,DUSP10,11.176035,0.7535459,5.342423261744755e-29,4.521324232433773e-28
0,PCYT2,11.172821,0.95941806,5.539335189609388e-29,4.6857668885200014e-28
0,SLC20A2,11.168082,0.6805929,5.8428912688514e-29,4.940223628538955e-28
0,ABHD12,11.158212,0.35755906,6.529165466865085e-29,5.517881191546132e-28
0,PIP4K2C,11.134345,0.91039675,8.537034849305232e-29,7.207982851169262e-28
0,HIP1R,11.133677,1.19834,8.601349510109319e-29,7.25887703377785e-28
0,HOPX,11.118195,2.5642004,1.023216333544663e-28,8.627061670167472e-28
0,IRF6,11.111482,1.1451718,1.103137608756437e-28,9.296544871544406e-28
0,C19orf43,11.108967,0.14461257,1.13464165021454e-28,9.557562265788425e-28
0,ATG9B,11.100894,1.6702167,1.241952938883454e-28,1.0456592534119868e-27
0,CCDC186,11.08926,0.49203607,1.4145350864692977e-28,1.1898502804052316e-27
0,TRAPPC3,11.080665,0.21070743,1.5571290212857095e-28,1.307348661008506e-27
0,TSPAN5,11.063612,0.66952187,1.8835566594656545e-28,1.579202002975773e-27
0,CD81,11.058749,0.28079394,1.9885173066925253e-28,1.665649522289631e-27
0,MIR4458HG,11.0565195,0.5951979,2.0385429940477087e-28,1.7067577842157353e-27
0,PKP4,11.055673,0.9190056,2.057890246062229e-28,1.7221544060113136e-27
0,MACC1,11.0422,1.188711,2.3910527052872694e-28,2.0000321791575e-27
0,CLPTM1,11.041938,0.3004252,2.3980534983370634e-28,2.0049555608597745e-27
0,TMC6,11.0300865,0.8516049,2.736004910777611e-28,2.284502001423728e-27
0,GYG1,11.03008,0.64911145,2.7362195902283753e-28,2.284502001423728e-27
0,CCDC174,11.029282,0.5010865,2.7606103702120235e-28,2.30379660779086e-27
0,ZNF274,11.014896,0.69210666,3.239096820782345e-28,2.7005988514116688e-27
0,SAMD12,10.976718,0.70393986,4.945689845303093e-28,4.115839249325814e-27
0,UQCRC1,10.972422,0.22858185,5.186429373983826e-28,4.314188060209303e-27
0,EHF,10.96258,1.2132456,5.782700232500481e-28,4.807955662565356e-27
0,ANXA3,10.957735,0.22625472,6.100695782975188e-28,5.070005220010434e-27
0,CUX1,10.951021,0.5458724,6.570296660740316e-28,5.457746658048676e-27
0,CHST12,10.891326,0.3628294,1.26780970164081e-27,1.0487713741632166e-26
0,MINK1,10.879999,0.71933645,1.4356475940408111e-27,1.1870660382174688e-26
0,TANC2,10.879462,0.82266754,1.4441185206255401e-27,1.1935214832228728e-26
0,GATS,10.857996,0.8012002,1.82715511150025e-27,1.5087032839862487e-26
0,DDX27,10.832256,0.36006883,2.4211408030703796e-27,1.9982467279677698e-26
0,EIF6,10.8196535,0.16472895,2.7782439252191963e-27,2.291923795923946e-26
0,MYOF,10.806717,0.8428424,3.1991386943696513e-27,2.636723660840688e-26
0,PRKCSH,10.80534,0.2630567,3.247524010054171e-27,2.675376628346963e-26
0,ARHGEF35,10.803725,0.54224914,3.305150160717959e-27,2.721603502305484e-26
0,GADD45B,10.784333,0.5846169,4.081932448387844e-27,3.358164371079917e-26
0,CDC37,10.755534,0.17207935,5.580988975157856e-27,4.5851304581653215e-26
0,NDRG3,10.746664,0.6508935,6.144377497002452e-27,5.04568424228731e-26
0,PIM1,10.744613,1.2226484,6.282480319097779e-27,5.156737839281353e-26
0,DCTN5,10.739489,0.5048452,6.641123777603868e-27,5.448630018997626e-26
0,GCC2,10.738794,0.59418,6.691277492526115e-27,5.487274711609195e-26
0,MAGEA6,10.734853,0.25166047,6.983033145308843e-27,5.723922884468287e-26
0,HIST1H2BD,10.721339,0.2823666,8.082471816270918e-27,6.622103560082742e-26
0,KLF3,10.713632,0.75642926,8.784645124836913e-27,7.187582253187763e-26
0,LHFP,10.708715,1.1110635,9.263854451134158e-27,7.572779929508941e-26
0,VRK3,10.707125,0.4630727,9.42430586507348e-27,7.700441466491661e-26
0,HPS1,10.693881,0.32284877,1.0872382619597393e-26,8.879606223017236e-26
0,PSMB2,10.680593,0.17988947,1.2546818711966683e-26,1.0233196721814459e-25
0,SULT2B1,10.669576,0.7487099,1.4126942030997586e-26,1.150629191510238e-25
0,PRR15,10.666935,0.35380957,1.4534106629368587e-26,1.1832565578205735e-25
0,NUCB1,10.657782,0.30888146,1.60376855890401e-26,1.3044854709782775e-25
0,HAX1,10.649353,0.23558919,1.7558031676036552e-26,1.4275029008220676e-25
0,FAM134A,10.642808,0.43370932,1.8836489443680802e-26,1.5300606420738733e-25
0,ATP8B1,10.635322,0.8580106,2.041234472973345e-26,1.6558214146122073e-25
0,PACS1,10.63395,0.7178009,2.0714825834783435e-26,1.6796006664235586e-25
0,STX18,10.615489,0.7031297,2.524702127478978e-26,2.0452361739000874e-25
0,PXDN,10.605477,0.4746593,2.810256921239391e-26,2.275536266167006e-25
0,ITGB6,10.601807,0.52423406,2.9227958995046677e-26,2.3655968252336607e-25
0,SF3B2,10.585287,0.21364668,3.4871160588150567e-26,2.8185301214260666e-25
0,PPP1R18,10.584513,0.53384805,3.5160491797967267e-26,2.8406391935967806e-25
0,PDXK,10.582142,0.21488932,3.6061850516332946e-26,2.912152311116891e-25
0,DIRC2,10.581926,0.7298407,3.614494672919105e-26,2.917552612108491e-25
0,IL13RA1,10.574841,0.4501994,3.898382729755592e-26,3.1452900409118243e-25
0,RAPGEF1,10.573329,1.4111509,3.961784952761705e-26,3.195010788810157e-25
0,RAB42,10.565621,1.4729161,4.301101258605491e-26,3.4655468205538147e-25
0,NDUFS4,10.559456,0.19474687,4.5931673240899694e-26,3.6975613767427933e-25
0,SSNA1,10.558071,0.20317109,4.661412266192586e-26,3.7508205009041373e-25
0,ACP1,10.551371,0.16380446,5.0061289173823673e-26,4.024596443907219e-25
0,TOR1AIP2,10.539771,0.367804,5.663661855586808e-26,4.549142242557979e-25
0,MARCH2,10.533403,0.5613454,6.060310103284951e-26,4.863392097165397e-25
0,RNF170,10.525243,0.7720391,6.609080151602791e-26,5.299050265110325e-25
0,ZFAND2A,10.521488,0.2870688,6.877861097016043e-26,5.509641602170891e-25
0,TRIM56,10.513834,0.35320956,7.459754445924102e-26,5.973117718410465e-25
0,PPP1R16A,10.505094,0.37613782,8.184199124177934e-26,6.547359299342347e-25
0,TYMP,10.500803,0.36906743,8.564853119162064e-26,6.84883586016054e-25
0,POLR2L,10.499914,0.18396427,8.645906943992918e-26,6.910577354700829e-25
0,RPL36,10.479695,0.10336808,1.0708849299829453e-25,8.544274436918051e-25
0,BUD31,10.476482,0.17298634,1.1078755271604686e-25,8.83549156561147e-25
0,IFNAR1,10.4733515,0.5572138,1.145154491347037e-25,9.1287492785395e-25
0,STARD7,10.465652,0.23059775,1.2421817030628503e-25,9.893443643880558e-25
0,RAB15,10.463202,0.7684666,1.274724491673464e-25,1.014813867120654e-24
0,EIF1AD,10.46077,0.58539474,1.307884755125261e-25,1.0407521874412696e-24
0,SLMAP,10.444727,0.56420654,1.5490037426599714e-25,1.2299021328033962e-24
0,PDGFB,10.441349,0.44358164,1.605126282899425e-25,1.2739007533831978e-24
0,CNPPD1,10.438494,0.76999617,1.654141137011818e-25,1.312222064756089e-24
0,PTOV1,10.433704,0.2448744,1.739709872909356e-25,1.3794948128043147e-24
0,WWP1,10.433286,0.7255124,1.7473948633982175e-25,1.3849779296321525e-24
0,GGA1,10.428449,0.46334141,1.8386520946358316e-25,1.4553837706835736e-24
0,C4orf3,10.425966,0.2013434,1.8873201022781225e-25,1.4932496576933462e-24
0,PICALM,10.416815,0.4717845,2.077965946324959e-25,1.6419217741084388e-24
0,ERGIC3,10.411848,0.15062238,2.189306093707605e-25,1.7291383745822384e-24
0,PFKL,10.409948,0.5144877,2.233418669661953e-25,1.763204624899059e-24
0,RPS28,10.407026,0.1180895,2.3030449497613053e-25,1.817374303488693e-24
0,LAMTOR2,10.393109,0.1689724,2.665204069024995e-25,2.0994756888894225e-24
0,PINK1,10.385296,0.26560023,2.89272093957772e-25,2.27770111109307e-24
0,SEC61B,10.364776,0.11542399,3.58598731638975e-25,2.8223368007857006e-24
0,SPPL2A,10.362166,0.42604354,3.685190614688061e-25,2.899145582438762e-24
0,AC093673.5,10.360663,0.37504572,3.7435632737497045e-25,2.9437797077006858e-24
0,FAM173A,10.350408,0.23778695,4.167085088601826e-25,3.2739562356232086e-24
0,LMBRD1,10.33661,0.8835671,4.812617442009821e-25,3.776182900397234e-24
0,BBX,10.317822,0.2201006,5.8535357079561695e-25,4.58892703451978e-24
0,MARK3,10.285973,0.30664584,8.151453885014721e-25,6.3681905589967315e-24
0,RAD9A,10.277765,0.9684992,8.87613662030359e-25,6.92831775084808e-24
0,ABR,10.273092,1.162881,9.316962428673158e-25,7.26925172742985e-24
0,RP11-492E3.2,10.26023,1.450022,1.0645291849655146e-24,8.302035066097057e-24
0,BSPRY,10.242412,0.83842933,1.2800475808207183e-24,9.965530603238008e-24
0,LYN,10.239542,0.66872394,1.3185855085919695e-24,1.0261117172876668e-23
0,LAMTOR3,10.234665,0.47982347,1.3867442147328754e-24,1.0786854653008665e-23
0,SLC9A3R1,10.231627,0.45111763,1.430940356651469e-24,1.1125824199749252e-23
0,DCAF6,10.229455,0.5327571,1.4634063202391586e-24,1.137333589592957e-23
0,CYB5A,10.222764,0.20461115,1.5680482706073073e-24,1.2176070854318574e-23
0,ZNF431,10.22125,0.79045683,1.5927483552915728e-24,1.236253190399812e-23
0,TPD52,10.216741,0.20697217,1.6685642033780746e-24,1.2939826922618067e-23
0,ACTR2,10.215826,0.3568407,1.68438247827437e-24,1.3056868314347531e-23
0,MACROD1,10.214559,0.3089692,1.7065323577695217e-24,1.3222868557573062e-23
0,ZDHHC12,10.211922,0.1782689,1.75357114756927e-24,1.358149160976992e-23
0,ERGIC1,10.208782,0.32856876,1.8112357664162296e-24,1.4022068025496976e-23
0,CALCOCO1,10.199816,0.6243284,1.9864836980975768e-24,1.5372169890958183e-23
0,NRDC,10.18654,0.34335402,2.2772534744886264e-24,1.760710510971774e-23
0,ATP6V1C1,10.180954,0.35066098,2.411858433972707e-24,1.8639820402477507e-23
0,TMEM45B,10.170171,0.6950979,2.694356196775098e-24,2.0805196154058978e-23
0,TOM1L2,10.163946,0.7235128,2.8721034898306732e-24,2.2168201356701642e-23
0,MSMO1,10.1548605,0.6898886,3.152616780848231e-24,2.432289154301784e-23
0,SLC35F6,10.147332,0.63134545,3.405464595561242e-24,2.626238219835908e-23
0,LHFPL2,10.140129,1.7078028,3.666153351884008e-24,2.824854407895544e-23
0,CLDN3,10.128441,0.6316664,4.131863820378207e-24,3.1796079993873197e-23
0,MPND,10.12114,0.9699518,4.452014998423545e-24,3.423045649065799e-23
0,MIEF2,10.119735,0.9153664,4.516386310010881e-24,3.469572464726001e-23
0,LAD1,10.116474,0.5253772,4.669320815969673e-24,3.585527991221119e-23
0,ICA1,10.086376,0.4958188,6.346947106506393e-24,4.8633786435198536e-23
0,CALM1,10.08284,0.16420297,6.5796213027787066e-24,5.039519144342942e-23
0,PPP6R2,10.062776,0.5679068,8.069109906414423e-24,6.167227902973097e-23
0,MFSD3,10.060765,0.37039855,8.235533175142797e-24,6.286410382927337e-23
0,ZNF28,10.047283,1.2014233,9.443484474161103e-24,7.19930584075088e-23
0,CNGA1,10.043884,1.0484505,9.77472403683143e-24,7.445516182904551e-23
0,FAM213A,10.043659,0.21253523,9.797055561549336e-24,7.459366944068725e-23
0,GLMP,10.026219,0.4881342,1.1690742376115254e-23,8.882395897425294e-23
0,SLU7,10.022221,0.32328558,1.2173619751434192e-23,9.241468029117455e-23
0,APOL6,10.016388,0.84846056,1.2913681576930946e-23,9.799141328250047e-23
0,MARK2,10.004758,0.50096726,1.4524632729272086e-23,1.1012267917505446e-22
0,GORASP2,9.98717,0.23539563,1.7346242902017187e-23,1.3140473140264412e-22
0,ATF6B,9.98326,0.5186612,1.8043799472780188e-23,1.3663144830251743e-22
0,ATP6V0A1,9.979361,0.83119977,1.8767195354755806e-23,1.4198958403867412e-22
0,TLDC1,9.979073,0.76015544,1.8821842559353206e-23,1.4234315247578135e-22
0,SCPEP1,9.961919,0.33796832,2.2370224085555283e-23,1.6903618065320427e-22
0,MAP3K9,9.947156,0.72698534,2.594939231796012e-23,1.959168226054554e-22
0,TMEM259,9.943386,0.30358917,2.695072182112393e-23,2.03391431485981e-22
0,RANGAP1,9.936346,0.5180948,2.892423847435333e-23,2.1819358419579293e-22
0,BCL2L1,9.926653,0.34112546,3.1877597925573246e-23,2.4017039006849993e-22
0,SLCO4A1,9.908378,1.5632443,3.8281016300875467e-23,2.8817320935744846e-22
0,MCL1,9.903623,0.55689615,4.014627422286653e-23,3.0208811532386257e-22
0,CTTN,9.892523,0.22701405,4.485763859873817e-23,3.372574299998776e-22
0,SMPD2,9.891187,0.68092,4.546076511223252e-23,3.416491432421185e-22
0,PNKD,9.889398,0.23083274,4.628021819120226e-23,3.4766225728929887e-22
0,PRRG1,9.876325,1.0835747,5.2731778948714964e-23,3.959617171664676e-22
0,DAPK3,9.873416,0.53310084,5.428364858320917e-23,4.0727456659175377e-22
0,SAP30L,9.867878,0.4946377,5.73653860998785e-23,4.300371419842497e-22
0,OSBPL2,9.855989,0.6444724,6.45774321826181e-23,4.83900225155085e-22
0,ID2,9.83918,2.9816694,7.633059089254584e-23,5.71494315824956e-22
0,GALK1,9.82722,0.78617686,8.595879968440408e-23,6.430461953096186e-22
0,ERBB2,9.824767,0.77321476,8.807761966732504e-23,6.586228324728372e-22
0,IST1,9.822301,0.49366614,9.0259362889231e-23,6.746568504571613e-22
0,CAPN2,9.812195,0.237529,9.977441404641001e-23,7.448497560027553e-22
0,ADAP1,9.810363,1.113309,1.0160288937855865e-22,7.58185212690456e-22
0,ETFB,9.807765,0.17452352,1.042519644505904e-22,7.776305801241882e-22
0,GTF2H1,9.795681,0.35181022,1.1750241169162565e-22,8.76104217189965e-22
0,PLK3,9.792402,1.6303681,1.2137684024879208e-22,9.04242375739137e-22
0,ICAM1,9.783813,0.29145855,1.3213595703371632e-22,9.839888411156747e-22
0,SPIRE1,9.781913,1.1903387,1.3464129195514264e-22,1.0022305440899359e-21
0,PSMB4,9.773091,0.19468243,1.469004793700376e-22,1.0925799094254575e-21
0,SURF1,9.770907,0.22142297,1.501015257394609e-22,1.1159263492759257e-21
0,MRPL55,9.7638445,0.18116125,1.6093549295926232e-22,1.1959768204046999e-21
0,CTD-2020K17.4,9.762889,1.266636,1.62459834465961e-22,1.206806139213483e-21
0,SLC26A2,9.760903,0.73795056,1.6567316301334478e-22,1.230167697618494e-21
0,CCDC6,9.759967,0.4267353,1.6720959292630264e-22,1.2410636893052526e-21
0,KCNS3,9.738711,0.65924263,2.0615260719463447e-22,1.5263270843097184e-21
0,ETHE1,9.731871,0.1916685,2.205008694055021e-22,1.6318879157977571e-21
0,SNX2,9.719838,0.31216937,2.481748638232545e-22,1.8359427194559477e-21
0,ATF4,9.7052765,0.20214526,2.8629879409424385e-22,2.116234078500157e-21
0,ACAP2,9.696593,0.40967894,3.117333507797643e-22,2.3032919393686447e-21
0,EVA1B,9.693338,0.5263094,3.2183200368836834e-22,2.3769309052696574e-21
0,CAPNS1,9.690635,0.20031779,3.3046856510749796e-22,2.43971538378212e-21
0,USP53,9.680692,0.89112,3.6424375546515304e-22,2.6846556140513575e-21
0,EVI5,9.676419,0.46354192,3.797847365582198e-22,2.798053544556749e-21
0,CRIPT,9.659207,0.18413515,4.493268791076649e-22,3.30904774523843e-21
0,C6orf203,9.654264,0.47227338,4.715292207790705e-22,3.469714200691818e-21
0,CUEDC1,9.653883,0.94019514,4.732889034423038e-22,3.481238298366622e-21
0,GATA2-AS1,9.652437,0.44152263,4.800109365660229e-22,3.529238218807587e-21
0,SYTL2,9.651765,1.6798617,4.831670788237447e-22,3.550991722748764e-21
0,CXCL10,9.650949,2.4980228,4.870322105620766e-22,3.577935978246889e-21
0,ACOX1,9.650647,0.61356544,4.884642992599458e-22,3.586991407877038e-21
0,SLFN5,9.639085,1.1789507,5.46730718063637e-22,4.0115892426178896e-21
0,ARFGEF3,9.630842,1.0733192,5.924172858483881e-22,4.345037711540543e-21
0,PLEC,9.630693,0.3298497,5.932768051186695e-22,4.3495679018565646e-21
0,SPPL3,9.617246,0.4738737,6.761742832381362e-22,4.9492545013246404e-21
0,UNC93B1,9.602805,0.42382768,7.779754783890444e-22,5.692071197456702e-21
0,FXYD3,9.599811,0.24216552,8.009164307658645e-22,5.850398493457882e-21
0,KLF4,9.591984,1.0454279,8.640778425065824e-22,6.304087594173784e-21
0,CLU,9.591708,0.26608318,8.663860575612117e-22,6.318364500884361e-21
0,NET1,9.591292,0.6391304,8.698829626936702e-22,6.341295176766504e-21
0,ABTB1,9.584961,0.60647637,9.249283339823367e-22,6.737104559877823e-21
0,ZNF503,9.5773325,0.5092098,9.958408275886444e-22,7.250688843463231e-21
0,UQCRC2,9.571832,0.21116497,1.0502861145171322e-21,7.644008694243668e-21
0,BCAR3,9.566696,0.38608617,1.103768796596002e-21,8.026760225629803e-21
0,SPTAN1,9.55721,0.5179188,1.2097420675360121e-21,8.787751626549742e-21
0,RAD54L2,9.557198,1.0439922,1.209879505523641e-21,8.787751626549742e-21
