gene,gene_clean,P_i_above,P_i_top5,P_i_top10
yedQ,yedQ,0.0017751055979734573,0.0011142095354164903,0.0008165644199277364
cysD,cysD,0.0017733826637465926,0.0009239900964774758,0.0006641911428978106
yahC,yahC,0.0017658333186245886,0.0027887063599924635,0.002485033871993074
yeiB,yeiB,0.0017643652986154038,0.001120071842438841,0.0006567169619007383
rpsA,rpsA,0.0017589644877421826,0.0008070587412011325,0.0005277752727681439
ygaM,ygaM,0.0017486306523691666,0.0009463260789703556,0.0005267119608243229
wcaE,wcaE,0.0017214332317863508,0.0010733035262128212,0.0007403317891138389
yeeY,yeeY,0.0017089723076465213,0.0008206556614271457,0.0009709447279999976
uidR,uidR,0.0017007774607397889,0.0028281563981242827,0.001965937644058182
minD,minD,0.0016938278815804275,0.0011144997483142427,0.0011985724514646844
rplW,rplW,0.001651016913848795,0.0007389355025822298,0.0005185158014533717
yjiG,yjiG,0.0016468232045118059,0.0034678708523617667,0.004764990593204893
ymgA,ymgA,0.0016333744456714138,0.0008552072405808251,0.0005499491347514487
glf,glf,0.0015632427127086877,0.0018646879585495141,0.0013551164799368068
recN,recN,0.0015573079708157658,0.0009566615098885543,0.0006233984880815839
pqqL,pqqL,0.0015571206059296885,0.0010218047058903079,0.0006481575353650708
yfaX,yfaX,0.0015567600371513952,0.001132239037791457,0.001196401014164168
nlpI,nlpI,0.0015442113434565854,0.0006900950189554701,0.0005228295118916145
hdhA,hdhA,0.0015371947503165003,0.002051151967748363,0.0015058189537482133
mfd,mfd,0.001532330848358518,0.00220300392419992,0.0013586292603024487
rpsD,rpsD,0.0015243462234105646,0.0008343937722848555,0.0005047124450288868
rfbB,rfbB,0.001514750746218692,0.0015774067840767037,0.001297431678148385
wbbH,wbbH,0.0015115368680412389,0.0008963075660032116,0.0012205784561209
ybgD,ybgD,0.0015066132307246282,0.0008279482710277964,0.0008025192882581687
ybfM,ybfM,0.0014997777724590584,0.0007714289160094618,0.0005805339619786359
yqjD,yqjD,0.0014975715627900067,0.000659729036015385,0.0004108176300841656
rpsQ,rpsQ,0.0014951812302973096,0.0006721272330506483,0.0005159146427669915
yebO,yebO,0.001466264234895954,0.001177364396497363,0.001063851465673703
ydjJ,ydjJ,0.001464759817790355,0.002304832740201988,0.002009065657285484
ygcU,ygcU,0.001464135440118461,0.0023526558453359644,0.002676631464635966
ddlA,ddlA,0.0014585843357302396,0.0011504417327833124,0.000980610057420558
hokC,hokC,0.0014580426938961817,0.004687676074613735,0.0035216375860752294
menB,menB,0.0014497355213585958,0.0009762157009084952,0.0007978771962917911
metA,metA,0.0014445498272107878,0.0013165027905641267,0.0020300136771299365
emtA,emtA,0.0014372811064955865,0.0022613027235822607,0.0021404717988399383
fes,fes,0.001429149114609195,0.002798199251639566,0.002723296458832765
yddB,yddB,0.0014289393326455924,0.0009709809862547442,0.0007188961599504723
ftsH,ftsH,0.0014258865577679543,0.0007045904574637561,0.00048715940117857346
rpsE,rpsE,0.0014230560303843717,0.0008919201459656809,0.0006615475296831926
glpT,glpT,0.0014052801583053379,0.0009240412155209871,0.0006460031044738457
ydeM,ydeM,0.0013990986388155795,0.001248178803675595,0.0009544476187599508
rho,rho,0.0013958808284616254,0.0008250935406316161,0.0005949486537590608
ymjC,ymjC,0.0013954074808356905,0.0011589278151329196,0.0009303958592631375
yrbL,yrbL,0.0013777016926713207,0.0006675274395386096,0.000395475170082342
mrdA,mrdA,0.0013766525369993741,0.0006866940582342436,0.0006156286529446914
yjbJ,yjbJ,0.0013730161425164894,0.0007296280085254207,0.00043502615907239873
torS,torS,0.0013649537965653184,0.0017029507829080625,0.0010396994107532834
cobU,cobU,0.0013460949176108332,0.0007074646287600437,0.0005475777675191921
pspC,pspC,0.001345433108049014,0.0005984043696652125,0.0004033072061162794
secY,secY,0.0013259416809519933,0.0007398205392013341,0.000456800697733737
yicO,yicO,0.001316715157018986,0.0011431022354659527,0.001394510161869445
